Model,FPR,TPR,AUC
LightGBM V2,0.004411462964229533,0.07378995433789955,0.8404323189982257
LightGBM V2,0.004428561657889337,0.07378995433789955,0.8404323189982257
LightGBM V2,0.004428561657889337,0.07397260273972603,0.8404323189982257
LightGBM V2,0.004462759045208946,0.07397260273972603,0.8404323189982257
LightGBM V2,0.004462759045208946,0.07452054794520548,0.8404323189982257
LightGBM V2,0.00447985773886875,0.07452054794520548,0.8404323189982257
LightGBM V2,0.00447985773886875,0.07470319634703196,0.8404323189982257
LightGBM V2,0.004531153819848164,0.07470319634703196,0.8404323189982257
LightGBM V2,0.004531153819848164,0.07488584474885844,0.8404323189982257
LightGBM V2,0.004565351207167772,0.07488584474885844,0.8404323189982257
LightGBM V2,0.004565351207167772,0.07506849315068494,0.8404323189982257
LightGBM V2,0.004582449900827577,0.07506849315068494,0.8404323189982257
LightGBM V2,0.004582449900827577,0.07525114155251142,0.8404323189982257
LightGBM V2,0.00463374598180699,0.07525114155251142,0.8404323189982257
LightGBM V2,0.00463374598180699,0.0754337899543379,0.8404323189982257
LightGBM V2,0.004650844675466794,0.0754337899543379,0.8404323189982257
LightGBM V2,0.004650844675466794,0.07561643835616438,0.8404323189982257
LightGBM V2,0.004685042062786403,0.07561643835616438,0.8404323189982257
LightGBM V2,0.004685042062786403,0.07579908675799087,0.8404323189982257
LightGBM V2,0.004702140756446207,0.07579908675799087,0.8404323189982257
LightGBM V2,0.004702140756446207,0.07652968036529681,0.8404323189982257
LightGBM V2,0.0047192394501060116,0.07652968036529681,0.8404323189982257
LightGBM V2,0.0047192394501060116,0.07689497716894977,0.8404323189982257
LightGBM V2,0.004736338143765817,0.07689497716894977,0.8404323189982257
LightGBM V2,0.004736338143765817,0.07744292237442922,0.8404323189982257
LightGBM V2,0.004753436837425621,0.07744292237442922,0.8404323189982257
LightGBM V2,0.004753436837425621,0.0776255707762557,0.8404323189982257
LightGBM V2,0.004873127693044251,0.0776255707762557,0.8404323189982257
LightGBM V2,0.004873127693044251,0.07780821917808219,0.8404323189982257
LightGBM V2,0.004890226386704056,0.07780821917808219,0.8404323189982257
LightGBM V2,0.004890226386704056,0.07817351598173516,0.8404323189982257
LightGBM V2,0.004924423774023664,0.07817351598173516,0.8404323189982257
LightGBM V2,0.004924423774023664,0.07853881278538813,0.8404323189982257
LightGBM V2,0.004941522467683469,0.07853881278538813,0.8404323189982257
LightGBM V2,0.004941522467683469,0.0789041095890411,0.8404323189982257
LightGBM V2,0.004975719855003078,0.0789041095890411,0.8404323189982257
LightGBM V2,0.004975719855003078,0.07908675799086758,0.8404323189982257
LightGBM V2,0.005009917242322686,0.07908675799086758,0.8404323189982257
LightGBM V2,0.005009917242322686,0.07981735159817352,0.8404323189982257
LightGBM V2,0.005027015935982491,0.07981735159817352,0.8404323189982257
LightGBM V2,0.005027015935982491,0.08,0.8404323189982257
LightGBM V2,0.005112509404281513,0.08,0.8404323189982257
LightGBM V2,0.005112509404281513,0.08036529680365297,0.8404323189982257
LightGBM V2,0.005163805485260926,0.08036529680365297,0.8404323189982257
LightGBM V2,0.005163805485260926,0.08054794520547945,0.8404323189982257
LightGBM V2,0.005198002872580535,0.08054794520547945,0.8404323189982257
LightGBM V2,0.005198002872580535,0.08109589041095891,0.8404323189982257
LightGBM V2,0.005215101566240339,0.08109589041095891,0.8404323189982257
